location;time_of_measurement;counted_pedestrians;type;incidents
Königstraße (Mitte), Stuttgart;2019-03-14 13:00:00 +0100;2261;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 14:00:00 +0100;1892;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 15:00:00 +0100;2111;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 16:00:00 +0100;2642;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 17:00:00 +0100;3415;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 18:00:00 +0100;3229;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 19:00:00 +0100;1763;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 20:00:00 +0100;884;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 21:00:00 +0100;799;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 22:00:00 +0100;431;regular;""
Königstraße (Mitte), Stuttgart;2019-03-14 23:00:00 +0100;370;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 00:00:00 +0100;139;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 01:00:00 +0100;59;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 02:00:00 +0100;48;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 03:00:00 +0100;46;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 04:00:00 +0100;71;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 05:00:00 +0100;56;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 06:00:00 +0100;117;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 07:00:00 +0100;233;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 08:00:00 +0100;404;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 09:00:00 +0100;582;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 10:00:00 +0100;1277;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 11:00:00 +0100;2154;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 12:00:00 +0100;3313;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 13:00:00 +0100;4281;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 14:00:00 +0100;3815;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 15:00:00 +0100;4184;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 16:00:00 +0100;4563;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 17:00:00 +0100;5107;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 18:00:00 +0100;4809;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 19:00:00 +0100;3692;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 20:00:00 +0100;2361;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 21:00:00 +0100;1601;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 22:00:00 +0100;1342;regular;""
Königstraße (Mitte), Stuttgart;2019-03-15 23:00:00 +0100;1112;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 00:00:00 +0100;876;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 01:00:00 +0100;653;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 02:00:00 +0100;568;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 03:00:00 +0100;475;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 04:00:00 +0100;450;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 05:00:00 +0100;244;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 06:00:00 +0100;112;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 07:00:00 +0100;135;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 08:00:00 +0100;365;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 09:00:00 +0100;1000;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 10:00:00 +0100;2602;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 11:00:00 +0100;4784;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 12:00:00 +0100;6576;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 13:00:00 +0100;7901;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 14:00:00 +0100;9862;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 15:00:00 +0100;11146;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 16:00:00 +0100;11441;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 17:00:00 +0100;11044;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 18:00:00 +0100;10375;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 19:00:00 +0100;7632;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 20:00:00 +0100;4652;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 21:00:00 +0100;2996;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 22:00:00 +0100;2493;regular;""
Königstraße (Mitte), Stuttgart;2019-03-16 23:00:00 +0100;2200;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 00:00:00 +0100;1765;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 01:00:00 +0100;1370;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 02:00:00 +0100;1096;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 03:00:00 +0100;793;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 04:00:00 +0100;571;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 05:00:00 +0100;455;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 06:00:00 +0100;231;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 07:00:00 +0100;118;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 08:00:00 +0100;207;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 09:00:00 +0100;370;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 10:00:00 +0100;659;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 11:00:00 +0100;1204;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 12:00:00 +0100;1814;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 13:00:00 +0100;2557;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 14:00:00 +0100;2626;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 15:00:00 +0100;933;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 16:00:00 +0100;1249;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 17:00:00 +0100;1547;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 18:00:00 +0100;1025;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 19:00:00 +0100;887;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 20:00:00 +0100;714;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 21:00:00 +0100;489;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 22:00:00 +0100;329;regular;""
Königstraße (Mitte), Stuttgart;2019-03-17 23:00:00 +0100;155;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 00:00:00 +0100;66;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 01:00:00 +0100;21;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 02:00:00 +0100;19;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 03:00:00 +0100;14;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 04:00:00 +0100;36;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 05:00:00 +0100;65;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 06:00:00 +0100;189;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 07:00:00 +0100;466;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 08:00:00 +0100;853;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 09:00:00 +0100;911;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 10:00:00 +0100;1879;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 11:00:00 +0100;2897;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 12:00:00 +0100;3969;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 13:00:00 +0100;4228;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 14:00:00 +0100;3713;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 15:00:00 +0100;3213;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 16:00:00 +0100;4066;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 17:00:00 +0100;4435;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 18:00:00 +0100;3844;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 19:00:00 +0100;2732;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 20:00:00 +0100;1201;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 21:00:00 +0100;616;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 22:00:00 +0100;466;regular;""
Königstraße (Mitte), Stuttgart;2019-03-18 23:00:00 +0100;271;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 00:00:00 +0100;104;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 01:00:00 +0100;33;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 02:00:00 +0100;26;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 03:00:00 +0100;23;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 04:00:00 +0100;46;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 05:00:00 +0100;55;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 06:00:00 +0100;187;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 07:00:00 +0100;474;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 08:00:00 +0100;821;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 09:00:00 +0100;1118;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 10:00:00 +0100;1893;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 11:00:00 +0100;2630;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 12:00:00 +0100;3756;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 13:00:00 +0100;4073;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 14:00:00 +0100;3901;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 15:00:00 +0100;3975;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 16:00:00 +0100;4411;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 17:00:00 +0100;5054;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 18:00:00 +0100;4605;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 19:00:00 +0100;3070;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 20:00:00 +0100;1553;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 21:00:00 +0100;861;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 22:00:00 +0100;530;regular;""
Königstraße (Mitte), Stuttgart;2019-03-19 23:00:00 +0100;247;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 00:00:00 +0100;83;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 01:00:00 +0100;50;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 02:00:00 +0100;27;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 03:00:00 +0100;44;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 04:00:00 +0100;58;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 05:00:00 +0100;54;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 06:00:00 +0100;171;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 07:00:00 +0100;493;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 08:00:00 +0100;858;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 09:00:00 +0100;1140;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 10:00:00 +0100;1884;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 11:00:00 +0100;2854;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 12:00:00 +0100;4204;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 13:00:00 +0100;4661;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 14:00:00 +0100;4600;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 15:00:00 +0100;4710;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 16:00:00 +0100;5031;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 17:00:00 +0100;5531;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 18:00:00 +0100;5030;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 19:00:00 +0100;3465;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 20:00:00 +0100;1745;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 21:00:00 +0100;950;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 22:00:00 +0100;660;regular;""
Königstraße (Mitte), Stuttgart;2019-03-20 23:00:00 +0100;322;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 00:00:00 +0100;128;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 01:00:00 +0100;29;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 02:00:00 +0100;20;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 03:00:00 +0100;22;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 04:00:00 +0100;90;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 05:00:00 +0100;87;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 06:00:00 +0100;167;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 07:00:00 +0100;485;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 08:00:00 +0100;874;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 09:00:00 +0100;1196;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 10:00:00 +0100;1960;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 11:00:00 +0100;2916;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 12:00:00 +0100;4119;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 13:00:00 +0100;4646;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 14:00:00 +0100;4405;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 15:00:00 +0100;4885;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 16:00:00 +0100;5522;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 17:00:00 +0100;6238;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 18:00:00 +0100;5150;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 19:00:00 +0100;3673;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 20:00:00 +0100;1880;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 21:00:00 +0100;1013;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 22:00:00 +0100;708;regular;""
Königstraße (Mitte), Stuttgart;2019-03-21 23:00:00 +0100;460;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 00:00:00 +0100;182;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 01:00:00 +0100;107;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 02:00:00 +0100;74;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 03:00:00 +0100;72;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 04:00:00 +0100;67;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 05:00:00 +0100;61;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 06:00:00 +0100;164;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 07:00:00 +0100;451;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 08:00:00 +0100;838;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 09:00:00 +0100;1235;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 10:00:00 +0100;2061;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 11:00:00 +0100;3250;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 12:00:00 +0100;4393;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 13:00:00 +0100;5010;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 14:00:00 +0100;5129;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 15:00:00 +0100;5739;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 16:00:00 +0100;6754;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 17:00:00 +0100;7278;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 18:00:00 +0100;6500;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 19:00:00 +0100;4988;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 20:00:00 +0100;2866;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 21:00:00 +0100;2055;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 22:00:00 +0100;1817;regular;""
Königstraße (Mitte), Stuttgart;2019-03-22 23:00:00 +0100;1257;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 00:00:00 +0100;936;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 01:00:00 +0100;794;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 02:00:00 +0100;620;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 03:00:00 +0100;471;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 04:00:00 +0100;346;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 05:00:00 +0100;197;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 06:00:00 +0100;144;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 07:00:00 +0100;180;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 08:00:00 +0100;396;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 09:00:00 +0100;1073;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 10:00:00 +0100;2786;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 11:00:00 +0100;5519;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 12:00:00 +0100;7684;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 13:00:00 +0100;10295;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 14:00:00 +0100;11893;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 15:00:00 +0100;13073;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 16:00:00 +0100;14309;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 17:00:00 +0100;13191;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 18:00:00 +0100;11243;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 19:00:00 +0100;8451;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 20:00:00 +0100;5300;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 21:00:00 +0100;3334;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 22:00:00 +0100;3179;regular;""
Königstraße (Mitte), Stuttgart;2019-03-23 23:00:00 +0100;2807;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 00:00:00 +0100;2054;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 01:00:00 +0100;1711;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 02:00:00 +0100;1082;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 03:00:00 +0100;795;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 04:00:00 +0100;511;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 05:00:00 +0100;354;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 06:00:00 +0100;203;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 07:00:00 +0100;93;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 08:00:00 +0100;182;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 09:00:00 +0100;334;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 10:00:00 +0100;593;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 11:00:00 +0100;1063;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 12:00:00 +0100;1658;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 13:00:00 +0100;2355;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 14:00:00 +0100;2943;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 15:00:00 +0100;3598;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 16:00:00 +0100;3658;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 17:00:00 +0100;3165;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 18:00:00 +0100;2189;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 19:00:00 +0100;1433;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 20:00:00 +0100;905;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 21:00:00 +0100;477;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 22:00:00 +0100;320;regular;""
Königstraße (Mitte), Stuttgart;2019-03-24 23:00:00 +0100;151;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 00:00:00 +0100;83;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 01:00:00 +0100;18;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 02:00:00 +0100;11;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 03:00:00 +0100;13;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 04:00:00 +0100;39;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 05:00:00 +0100;93;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 06:00:00 +0100;166;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 07:00:00 +0100;530;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 08:00:00 +0100;831;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 09:00:00 +0100;1088;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 10:00:00 +0100;1719;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 11:00:00 +0100;2507;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 12:00:00 +0100;3230;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 13:00:00 +0100;3299;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 14:00:00 +0100;2966;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 15:00:00 +0100;2916;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 16:00:00 +0100;3538;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 17:00:00 +0100;3922;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 18:00:00 +0100;3446;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 19:00:00 +0100;2335;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 20:00:00 +0100;1097;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 21:00:00 +0100;447;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 22:00:00 +0100;356;regular;""
Königstraße (Mitte), Stuttgart;2019-03-25 23:00:00 +0100;138;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 00:00:00 +0100;48;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 01:00:00 +0100;32;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 02:00:00 +0100;19;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 03:00:00 +0100;19;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 04:00:00 +0100;52;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 05:00:00 +0100;54;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 06:00:00 +0100;224;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 07:00:00 +0100;527;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 08:00:00 +0100;869;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 09:00:00 +0100;1062;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 10:00:00 +0100;1923;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 11:00:00 +0100;2593;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 12:00:00 +0100;3709;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 13:00:00 +0100;3688;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 14:00:00 +0100;3598;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 15:00:00 +0100;3906;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 16:00:00 +0100;4185;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 17:00:00 +0100;4457;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 18:00:00 +0100;3875;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 19:00:00 +0100;2802;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 20:00:00 +0100;1192;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 21:00:00 +0100;689;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 22:00:00 +0100;488;regular;""
Königstraße (Mitte), Stuttgart;2019-03-26 23:00:00 +0100;241;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 00:00:00 +0100;77;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 01:00:00 +0100;35;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 02:00:00 +0100;12;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 03:00:00 +0100;29;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 04:00:00 +0100;55;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 05:00:00 +0100;68;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 06:00:00 +0100;176;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 07:00:00 +0100;510;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 08:00:00 +0100;899;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 09:00:00 +0100;1162;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 10:00:00 +0100;1806;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 11:00:00 +0100;2862;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 12:00:00 +0100;3947;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 13:00:00 +0100;3889;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 14:00:00 +0100;4123;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 15:00:00 +0100;3970;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 16:00:00 +0100;4623;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 17:00:00 +0100;4930;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 18:00:00 +0100;4376;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 19:00:00 +0100;3203;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 20:00:00 +0100;1586;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 21:00:00 +0100;940;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 22:00:00 +0100;610;regular;""
Königstraße (Mitte), Stuttgart;2019-03-27 23:00:00 +0100;293;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 00:00:00 +0100;92;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 01:00:00 +0100;34;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 02:00:00 +0100;22;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 03:00:00 +0100;24;regular;""
Königstraße (Mitte), Stuttgart;2019-03-28 04:00:00 +0100;58;regular;""
